module	GCA_004144415	GCA_004144525	GCA_004144695	GCA_004144705	GCA_004144745	GCA_004144765	GCA_004144845	GCA_004144865	GCA_004144875	GCA_004144925	GCA_004144945	GCA_004145005	GCA_004145015	GCA_004145195	GCA_004145445	GCA_004145485	GCA_004146305	GCA_004172925	GCA_004173165	GCA_004173945	GCA_004193485	GCA_004210345	GCA_004210365	GCA_004210455	GCA_004210565	GCA_004210585	GCA_004210595	GCA_004210645	GCA_004210805	GCA_004210915	GCA_004210965	GCA_004210995	GCA_004211185	GCA_004211235	GCA_004211245	GCA_004211295	GCA_004211305	GCA_004211335	GCA_004211355	GCA_004211585	GCA_004295825	GCA_004296065	GCA_004296095	GCA_004296235	GCA_022701635	GCA_022701745	GCA_022701845	GCA_022701945	GCA_022701965	GCA_022702125	GCF_000300415	GCF_000300435	GCF_000834655	GCF_000959725	GCF_001038745	GCF_001038835	GCF_001039005	GCF_001282395	GCF_001421705	GCF_001421905	GCF_001422065	GCF_001422105	GCF_001422365	GCF_001422405	GCF_001422445	GCF_001422735	GCF_001423125	GCF_001424165	GCF_001424265	GCF_001424425	GCF_001424545	GCF_001424785	GCF_001424835	GCF_001425005	GCF_001425045	GCF_001425055	GCF_001425125	GCF_001425165	GCF_001425205	GCF_001425265	GCF_001425685	GCF_001425705	GCF_001425785	GCF_001425825	GCF_001425865	GCF_001425905	GCF_001426505	GCF_001426525	GCF_001426595	GCF_001426885	GCF_001427305	GCF_001427325	GCF_001427425	GCF_001427445	GCF_001427705	GCF_001428145	GCF_001428165	GCF_001428225	GCF_001428545	GCF_001428585	GCF_001428625	GCF_001428645	GCF_001428665	GCF_001428845	GCF_001428965	GCF_001429215	GCF_001526805	GCF_001528005	GCF_001529625	GCF_001530945	GCF_001530965	GCF_001530985	GCF_001531005	GCF_001531385	GCF_001539165	GCF_001644805	GCF_902829415	Leaf177	Ri55	S15	S72
M00165	0.6363636363636364	0.09090909090909091	0.36363636363636365	0.09090909090909091	0.2727272727272727	0.2727272727272727	0.8181818181818182	1.0	0.6363636363636364	0.9090909090909091	0.09090909090909091	0.7272727272727273	0.0	0.09090909090909091	0.5454545454545454	0.8181818181818182	0.18181818181818182	0.8181818181818182	0.0	0.9090909090909091	0.36363636363636365	0.7272727272727273	0.6363636363636364	0.7272727272727273	0.9090909090909091	0.7272727272727273	0.9090909090909091	0.7272727272727273	0.7272727272727273	0.8181818181818182	0.0	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.18181818181818182	0.18181818181818182	0.7272727272727273	0.9090909090909091	0.0	0.36363636363636365	0.45454545454545453	0.0	0.7272727272727273	0.7272727272727273	0.36363636363636365	0.6363636363636364	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.8181818181818182	0.8181818181818182	0.8181818181818182	1.0	0.8181818181818182	0.8181818181818182	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.8181818181818182	0.7272727272727273	1.0	1.0	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.8181818181818182	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	1.0	1.0	1.0	0.8181818181818182	0.7272727272727273	0.8181818181818182	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.8181818181818182	0.7272727272727273	0.7272727272727273	1.0	0.8181818181818182	0.8181818181818182	0.7272727272727273	0.7272727272727273	1.0	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	1.0	0.7272727272727273	0.8181818181818182	0.8181818181818182
M00166	0.5	0.0	0.0	0.0	0.25	0.0	0.75	1.0	0.25	1.0	0.25	0.75	0.0	0.25	0.25	0.75	0.0	0.75	0.0	1.0	0.25	0.5	0.5	0.5	1.0	0.5	1.0	0.75	0.5	0.75	0.0	0.75	0.5	0.5	0.75	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.75	0.5	0.5	0.5	0.75	0.75	0.75	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.75	0.75	0.75	1.0	0.75	0.75	0.5	0.5	0.5	0.75	0.5	1.0	1.0	0.5	0.5	0.5	0.5	0.5	0.75	0.5	0.5	0.5	0.5	1.0	1.0	1.0	0.75	0.5	0.75	0.5	0.5	0.5	0.75	0.5	0.5	1.0	0.75	0.75	0.5	0.5	1.0	0.75	0.75	0.75	0.75	0.75	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1.0	0.5	0.75	0.75
M00167	0.7142857142857143	0.14285714285714285	0.5714285714285714	0.14285714285714285	0.2857142857142857	0.42857142857142855	0.8571428571428571	1.0	0.8571428571428571	0.8571428571428571	0.0	0.7142857142857143	0.0	0.0	0.7142857142857143	0.8571428571428571	0.2857142857142857	0.8571428571428571	0.0	0.8571428571428571	0.42857142857142855	0.8571428571428571	0.7142857142857143	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.7142857142857143	0.8571428571428571	0.8571428571428571	0.0	0.7142857142857143	0.8571428571428571	0.8571428571428571	0.7142857142857143	0.2857142857142857	0.2857142857142857	0.8571428571428571	0.8571428571428571	0.0	0.5714285714285714	0.7142857142857143	0.0	0.8571428571428571	0.8571428571428571	0.2857142857142857	0.5714285714285714	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	1.0	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	1.0	1.0	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	1.0	1.0	1.0	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	1.0	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	1.0	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	1.0	0.8571428571428571	0.8571428571428571	0.8571428571428571
M00168	0.5	0.0	0.5	0.5	1.0	0.0	1.0	1.0	0.5	0.5	0.5	0.5	0.0	0.0	0.0	0.5	0.5	1.0	0.0	1.0	0.5	1.0	1.0	1.0	0.5	1.0	1.0	0.5	1.0	1.0	0.0	1.0	0.5	1.0	0.5	0.5	0.0	1.0	0.5	0.5	0.5	0.5	0.0	0.5	1.0	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
M00169	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.5	0.5	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.5	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
M00170	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.25	0.25	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.25	0.0	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.0	0.25	0.25	0.25	0.25	0.0	0.0	0.25	0.25	0.0	0.0	0.25	0.0	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
M00171	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285
M00172	0.0	0.0	0.25	0.25	0.25	0.25	0.5	0.5	0.25	0.5	0.25	0.5	0.0	0.0	0.25	0.25	0.5	0.5	0.0	0.5	0.25	0.5	0.5	0.5	0.25	0.5	0.5	0.25	0.5	0.5	0.0	0.5	0.5	0.5	0.5	0.25	0.0	0.5	0.5	0.25	0.0	0.5	0.0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
M00173	0.65	0.1	0.45454545454545453	0.45454545454545453	0.45454545454545453	0.1	0.5454545454545454	0.7727272727272727	0.5	0.18181818181818182	0.13636363636363635	0.18181818181818182	0.09090909090909091	0.2	0.45454545454545453	0.6363636363636364	0.36363636363636365	0.7272727272727273	0.22727272727272727	0.5227272727272727	0.18181818181818182	0.6818181818181818	0.6818181818181818	0.7272727272727273	0.2727272727272727	0.7272727272727273	0.7272727272727273	0.36363636363636365	0.5909090909090909	0.7272727272727273	0.13636363636363635	0.6818181818181818	0.5454545454545454	0.6363636363636364	0.5454545454545454	0.4	0.18181818181818182	0.36363636363636365	0.45454545454545453	0.5	0.4	0.6363636363636364	0.45454545454545453	0.2727272727272727	0.7272727272727273	0.4090909090909091	0.5454545454545454	0.7272727272727273	0.5909090909090909	0.6363636363636364	0.7272727272727273	0.7272727272727273	0.8181818181818182	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.8181818181818182	0.8181818181818182	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.8181818181818182	0.7272727272727273	0.8181818181818182	0.7272727272727273	0.7272727272727273	0.8181818181818182	0.7272727272727273	0.8181818181818182	0.8181818181818182	0.7272727272727273	0.5454545454545454	0.8181818181818182	0.7272727272727273	0.7272727272727273	0.8181818181818182	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.8181818181818182	0.8181818181818182	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.8181818181818182	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273	0.7272727272727273
M00174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.5	0.0	0.0	0.0
M00175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00176	0.7222222222222222	0.16666666666666666	0.0	0.0	0.5555555555555555	0.1111111111111111	0.7222222222222222	0.7222222222222222	0.5	0.0	0.0	0.8888888888888888	0.0	0.0	0.8888888888888888	0.16666666666666666	0.0	0.7222222222222222	0.0	0.7222222222222222	0.0	0.3333333333333333	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.5555555555555555	0.7222222222222222	0.5555555555555555	0.5555555555555555	0.7222222222222222	0.0	0.7222222222222222	0.2222222222222222	0.6666666666666666	0.6666666666666666	0.0	0.2222222222222222	0.5555555555555555	0.7222222222222222	0.7222222222222222	0.16666666666666666	0.8888888888888888	0.0	0.7222222222222222	0.38888888888888884	0.27777777777777773	0.7222222222222222	0.6666666666666666	0.5555555555555555	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.7222222222222222	1.0	1.0	1.0	1.0	1.0	0.8888888888888888	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.8888888888888888	0.7222222222222222	0.7222222222222222	0.6666666666666666	0.7222222222222222	0.7222222222222222	0.8333333333333334	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.8333333333333334	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.8333333333333334	0.7222222222222222	0.7222222222222222	0.7222222222222222	0.8333333333333334	0.7222222222222222	0.8888888888888888	0.8888888888888888	0.7222222222222222	0.8333333333333334	0.8333333333333334	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.7222222222222222	0.8888888888888888	0.8888888888888888	0.7222222222222222	0.8888888888888888	0.7222222222222222
M00307	1.0	0.3333333333333333	0.6666666666666666	1.0	1.0	0.0	1.0	1.0	1.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.0	1.0	1.0	1.0	0.3333333333333333	1.0	0.0	0.3333333333333333	0.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.3333333333333333	1.0	1.0	0.6666666666666666	1.0	1.0	0.3333333333333333	0.6666666666666666	1.0	0.0	0.3333333333333333	0.6666666666666666	1.0	0.3333333333333333	1.0	0.3333333333333333	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
M00308	0.4	0.0	0.25	0.0	0.6	0.25	0.8	0.8	0.75	0.8	0.6	0.6	0.0	0.2	0.2	0.4	0.0	0.8	0.0	0.8	0.6	0.8	0.8	0.8	0.8	0.6	0.6	0.8	0.8	0.8	0.0	0.8	0.8	0.8	0.6	0.0	0.0	0.6	0.6	0.0	0.25	0.75	0.0	0.6	0.8	0.4	0.4	0.6	0.6	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.6	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.4	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.6	0.8	0.6	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8
M00309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00338	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00344	0.25	0.0	0.5	0.25	0.25	0.25	0.25	0.5	0.5	0.25	0.0	0.25	0.0	0.0	0.5	0.5	0.0	0.5	0.0	0.5	0.0	0.25	0.25	0.5	0.25	0.25	0.5	0.25	0.5	0.25	0.0	0.0	0.5	0.5	0.0	0.0	0.25	0.5	0.5	0.0	0.25	0.0	0.0	0.25	0.5	0.25	0.25	0.5	0.25	0.5	0.5	0.5	0.5	0.75	0.5	0.5	0.75	0.5	0.5	0.5	0.5	0.5	0.25	0.5	0.25	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.5	0.75	0.75	0.5	0.5	0.5
M00345	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	0.3333333333333333	0.5	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333
